id,year,genres
3036,u fe, La) (1981)"3037,1970,Western
3038,Crow, A (1957)"3039,1983,Comedy
3040,1979,Comedy
3041,1984,Comedy
3042,1987,Comedy
3043,1992,Comedy
3044,1991,Mystery|Romance|Thriller
3045,1992,Comedy|Drama
3046, Lov, The (1995)"3047,1982,Drama
3048,1981,Comedy
3049,1967,Comedy|War
3050,1999,Drama
3051,1999,Comedy|Drama
3052,1999,Adventure|Comedy|Fantasy
3053,f Ar, The (1999)"3054,1998,Adventure|Animation|Children|Fantasy|Sci-Fi
3055,1999,Thriller
3056,1999,Crime|Drama|Thriller
3057,1998,Comedy
3058,"Ap, The (1940)"3059,1940,Drama
3060,ment, The (1991)"3061,1942,Comedy|Musical
3062,t Da, The (1962)"3063,1992,Drama|Thriller
3064,1997,Drama|Thriller
3065,1996,Drama
3066,1970,Action|Drama|War
3067,1988,Comedy|Drama
3068,rdic, The (1982)"3069,gold, The (1972)"3070,nsio, The (1984)"3071,1988,Comedy|Drama
3072,1987,Comedy|Romance
3073,pipe, The (1965)"3074,1972,Western
3075,1965,Drama|Horror
3076,1963,Comedy
3077,1998,Documentary
3078,1999,Drama
3079,1999,Comedy|Drama|Romance
3080,odby, 20th Century (1998)"3081,1999,Fantasy|Horror|Mystery|Romance
3082,noug, The (1999)"3083,1999,Drama
3084,1999,Documentary
3085, Gir, The (Morte Vivante3086,1934,Children|Comedy|Fantasy
3087,1988,Comedy|Fantasy|Romance
3088,1950,Comedy|Fantasy
3089,1948,Drama
3090,1987,Drama
3091,1980,Drama|War
3092,Roni, The) (1962)"3093,1971,Drama|Western
3094,1987,Drama|Romance
3095,Wrat, The (1940)"3096,1957,Comedy
3097,orne, The (1940)"3098,tura, The (1984)"3099,1975,Comedy|Drama|Romance
3100,gh I, A (1992)"3101,1987,Drama|Thriller
3102,1985,Crime|Romance|Thriller
3103,1990,Drama|Romance
3104,1988,Action|Comedy|Crime|Thriller
3105,1990,Drama|Mystery
3106,1990,Drama|Romance
3107,1991,Action|Drama
3108, Kin, The (1991)"3109,Rive, The (1984)"3110,1984,Drama
3111,1984,Drama
3112,1986,Drama
3113,1999,Action|Fantasy|Horror|Mystery|Thriller
3114,1999,Adventure|Animation|Children|Comedy|Fantasy
3115,1999,Drama
3116,1999,Drama
3117,1999,Drama|Romance|War
3118,1999,Drama
3119,1971,Horror
3120,lema, The (1992)"3121,Hike, The (1953)"3122,1940,Drama|Romance|Western
3123,1989,Comedy
3124,1999,Comedy|Drama
3125,ffai, The (1999)"3126,ffai, The (1955)"3127,1999,Comedy|Drama
3128,Worl, A (1999)"3129,1999,Comedy|Drama
3130,1990,Comedy|Crime|Drama
3131,1997,Comedy
3132,1919,Comedy|Drama
3133,1925,Comedy|Western
3134,1937,Drama|War
3135,ntin, The (1979)"3136,Stor, The (1957)"3137,olve, The (1980)"3138,1988,Drama
3139,1933,Action|Adventure
3140,1923,Comedy
3141,Jake, The (1990)"3142,1988,Documentary|Musical
3143,1968,Drama|War
3144, Boa, The (1966)"3145,1999,Drama
3146,1999,Comedy
3147, Mil, The (1999)"3148,Rule, The (1999)"3149,1999,Mystery
3150, Zon, The (1999)"3151,sper, The (1930)"3152, Sho, The (1971)"3153,inba, The (1958)"3154,1945,Drama|War
3155,1999,Drama|Romance
3156,1999,Drama|Romance|Sci-Fi
3157,1999,Children|Comedy|Fantasy
3158,assi, The (Jing ke ci qin wang) (1999)"3159,1999,Animation|Children|Musical|IMAX
3160,1999,Drama
3161,1999,Drama|Romance
3162,1999,Comedy|Drama
3163,1999,Comedy|Drama|Musical
3164, Cat, The (1966)"3165,1993,Action|Drama
3166,1989,Adventure
3167,1971,Comedy|Drama
3168,1969,Adventure|Drama
3169,owma, The (1985)"3170,1940,Western
3171,1959,Drama
3172,1954,Adventure
3173,1999,Drama
3174,1999,Comedy|Drama
3175,1999,Adventure|Comedy|Sci-Fi
3176,iple, The (1999)"3177,2000,Comedy
3178,ican, The (1999)"3179,1999,Drama
3180,1999,Comedy|Drama
3181,1999,Drama
3182,chte, Jr. (1999)"3183,racl, The (1999)"3184,1998,Action|Comedy|Crime|Drama
3185,1999,Drama
3186,"Gir, Interrupted (1999)"3187,1998,Drama
3188,nber, The (1998)"3189,1999,Children|Drama
3190,2000,Adventure|Sci-Fi|Thriller
3191,uarr, The (1998)"3192,oris, The (a.k.a. Malli) (Theeviravaathi) (1998)"3193,1999,Documentary
3194, Wer, The (1973)"3195,1922,Drama
3196,1953,Drama|War
3197,sidi, The (1988)"3198,1973,Crime|Drama
3199,1957,Comedy|Drama|Musical|Romance
3200,etai, The (1973)"3201,1970,Drama
3202,1971,Drama|Horror
3203,1989,Thriller
3204,razi, The (1978)"3205,1960,Horror
3206,1984,Romance
3207,njar, The (1952)"3208,1993,Action|Comedy
3209,arme, The (1948)"3210,1982,Comedy|Drama|Romance
3211, Dar, A (1988)"3212,1971,Drama
3213,1993,Animation|Children
3214,1985,Drama
3215,1976,Drama
3216,pira, Las) (1971)"3217, Bor, A (1937)"3218,1991,Drama
3219,1990,Mystery|Thriller
3220,1961,Drama
3221,trac, The (1982)"3222,1984,Drama
3223,ught, A (1985)"3224,1964,Drama
3225,2000,Comedy|Romance
3226,1999,Documentary
3227, Lov, Just Frenzy (Más que amor3228,2000,Comedy
3229,1952,Crime|Drama
3230, Fil, The (1974)"3231,phea, The (1920)"3232,1925,Comedy
3233,1967,Comedy
3234,1975,Comedy|Fantasy|Musical
3235,1980,Comedy
3236,1971,Comedy|Musical|Western
3237,1998,Documentary
3238,1999,Thriller
3239,2000,Comedy
3240,Teas, The (1999)"3241,"Cu, The (Phörpa) (1999)"3242,1999,Comedy
3243,1992,Comedy
3244, Gir, The (1977)"3245,1964,Drama
3246,1992,Drama
3247,1992,Comedy|Crime
3248,1993,Comedy
3249,radl, The (1992)"3250,1993,Drama
3251,1985,Drama|Mystery
3252,1992,Drama
3253,1992,Comedy
3254,1993,Comedy
3255,r Ow, A (1992)"3256,1992,Action|Thriller
3257,guar, The (1992)"3258,1992,Comedy|Fantasy
3259,1992,Adventure|Drama|Romance
3260,1992,Drama
3261,1992,Comedy|Drama|Romance
3262,1992,Crime|Drama|Mystery|Thriller
3263,1992,Comedy|Drama
3264,1992,Action|Comedy|Horror
3265,1992,Action|Crime|Drama|Thriller
3266,1992,Comedy|Crime|Drama|Thriller
3267,iach, El (1992)"3268,1992,Action|Comedy
3269,1992,Drama|Romance|Sci-Fi
3270, Edg, The (1992)"3271,1992,Drama
3272,1992,Crime|Drama
3273,2000,Comedy|Horror|Mystery|Thriller
3274,1992,Drama|Thriller
3275,aint, The (2000)"3276,2000,Comedy
3277,1999,Drama
3278,1999,Documentary
3279,2000,Action|Drama
3280,"Bab, The (1973)"3281,Stor, The (1998)"3282,1996,Comedy
3283,1971,Action
3284,1971,Comedy|Mystery|Romance
3285,Beac, The (2000)"3286,2000,Comedy
3287,Movi, The (2000)"3288,1999,Drama
3289,1999,Drama
3290,1999,Comedy
3291,2000,Thriller
3292,Comb, The (1955)"3293,1997,Drama|Sci-Fi
3294,1977,Horror
3295,1993,Drama
3296,1967,Drama
3297,1930,Documentary
3298,2000,Crime|Drama|Thriller
3299,2000,Comedy|Drama
3300,2000,Horror|Sci-Fi|Thriller
3301,Yard, The (2000)"3302,1999,Comedy
3303,2000,Documentary
3304,1978,Crime|Drama
3305,1944,Film-Noir|Horror
3306,ircu, The (1928)"3307,1931,Comedy|Drama|Romance
3308,o Ki, The (1984)"3309, Lif, A (1918)"3310,"Ki, The (1921)"3311,rami, The (1955)"3312,loch, The (1975)"3313,1982,Comedy
3314,Tree, The (1952)"3315,1951,Musical
3316,2000,Action|Thriller
3317,2000,Comedy|Drama
3318,1999,Drama|Thriller
3319,1999,Drama
3320,1999,Comedy|Drama|Romance
3321, Gam, The (2000)"3322,2000,Comedy
3323,2000,Comedy|Crime
3324,2000,Comedy
3325,Thin, The (2000)"3326,2000,Comedy|Sci-Fi
3327,1999,Documentary
3328,1999,Crime|Drama
3329,Brok, The (1987)"3330,1961,Drama|Romance
3331,1983,Drama
3332, Lob, The (1962)"3333,eorg, The (1968)"3334,1948,Crime|Drama|Film-Noir|Thriller
3335,1954,Crime|Drama
3336,1966,Drama|Fantasy|War
3337,1967,Comedy|Drama
3338,1989,Documentary
3339,1977,War
3340,1955,Horror|Sci-Fi
3341,1950,Comedy
3342,1984,Drama|War
3343,1988,Comedy|Drama|Romance
3344,1963,Horror
3345,arli, the Lonesome Cougar (1967)"3346,1965,Horror
3347,1983,Adventure|Drama
3348,sito, The (1970)"3349,ulin, The (1947)"3350,e Su, A (1961)"3351,1964,Horror
3352,1998,Drama
3353,u Ge, The (2000)"3354,2000,Sci-Fi
3355, Gat, The (1999)"3356,2000,Documentary
3357,1999,Drama|Romance
3358,1991,Comedy|Drama|Fantasy|Romance
3359,1979,Comedy|Drama
3360,1986,Drama|Romance
3361,1988,Comedy|Drama|Romance
3362,1975,Crime|Drama
3363,1973,Comedy|Drama
3364,ungl, The (1950)"3365,cher, The (1956)"3367,igad, The (1968)"3368,untr, The (1958)"3369,1963,Crime
3370,1988,Drama|Thriller
3371,1976,Drama
3372,mage, The (1969)"3373,1972,Western
3374,1991,Drama
3375,1950,Sci-Fi
3376,Nigh, The (Nuit fantastique3377,1943,Drama|War
3378,"Ogr, The (Unhold3379,1959,Drama
3380,1947,Film-Noir
3381,1997,Comedy|Drama
3382,1936,Drama
3383,1937,Drama|Musical
3384,Thre, The (1974)"3385,1985,Comedy
3386,1991,Drama|Mystery|Thriller
3387,1989,Comedy|Mystery
3388,1987,Children|Comedy
3389,1986,Action|Adventure
3390,1986,Adventure|Crime|Drama|Romance
3391,1987,Comedy
3392,1989,Comedy
3393,1987,Comedy|Fantasy|Romance
3394,1987,Comedy|Romance
3395,1987,Comedy
3396,Movi, The (1979)"3397,Cape, The (1981)"3398,atta, The (1984)"3399,1985,Children|Comedy
3400,1993,Adventure|Animation|Children|Fantasy
3401,1985,Adventure|Sci-Fi
3402,1985,Comedy|Drama|Romance
3403,1980,Drama|Thriller
3404,1953,Action|Drama
3405,embe, A (1958)"3406,1951,Action|Adventure|Drama|War
3407,itin, The (Convoyeurs attendent3408,2000,Drama
3409,2000,Drama|Thriller
3410,1999,Comedy|Drama
3411,1998,Drama
3412,"Bea, The (Ours3413,1949,Crime|Drama
3414,1955,Drama|Romance|War
3415,irro, The (Zerkalo) (1975)"3417,irat, The (1952)"3418,1991,Adventure|Crime|Drama
3419,1970,Comedy|Crime
3420,1979,Drama|Thriller
3421,1978,Comedy
3422,1986,Comedy|Romance
3423,1988,Drama
3424,1989,Drama
3425,1990,Drama|Musical
3426,1991,Drama|Romance
3427,1968,Crime
3428,Cham, The (1979)"3429,1989,Animation|Comedy
3430,1974,Action|Crime|Drama
3431,1982,Action|Drama
3432,1985,Action|Drama
3433,1987,Action|Drama
3434,1994,Action|Drama
3435,1944,Crime|Drama|Film-Noir
3436,1991,Drama|Romance
3437,1991,Drama
3438,1990,Action|Children|Comedy|Fantasy|Sci-Fi
3439,1991,Action|Children|Fantasy
3440,1993,Action|Adventure|Children|Comedy|Fantasy
3441,1984,Action|Drama|War
3442,1986,Action|Crime|Drama
3443,1986,Action|Drama|Thriller
3444,1988,Action
3445,1978,Mystery|Thriller
3446,1995,Comedy|Drama
3447,Eart, The (1937)"3448,rnin, Vietnam (1987)"3449,othe, The (1988)"3450,1993,Comedy
3451,1967,Drama
3452,2000,Action|Crime|Romance|Thriller
3453,2000,Drama|Romance
3454,2000,Comedy|Romance
3455,1999,Drama|Thriller
3456,adis, The (Rang-e khoda) (1999)"3457,2000,Drama|Thriller
3458,1989,Drama|Romance
3459,1986,Drama|Horror
3460,1967,Comedy
3461,1963,Adventure|Drama|Thriller
3462,1936,Comedy|Drama|Romance
3463,1994,Comedy
3464,1990,Sci-Fi|Thriller
3465,1986,Drama
3466,1993,Comedy|Fantasy
3467,1963,Drama|Western
3468,stle, The (1961)"3469,1960,Drama
3470,1975,Adventure|Drama
3471,1977,Adventure|Drama|Sci-Fi
3472, Dea, The) (1960)"3473,1976,Comedy
3474,1997,Sci-Fi|Thriller
3475,e Su, A (1951)"3476,1990,Horror|Mystery
3477,1995,Comedy|Drama
3478,Bamb, La (1987)"3479,1985,Adventure|Fantasy|Romance
3480,1986,Drama|Romance
3481,2000,Comedy|Drama|Romance
3483,orad, The (2000)"3484,kull, The (2000)"3485,1975,Horror
3486,1954,Sci-Fi
3487,1966,Western
3488,Demo, The (1959)"3489,1991,Adventure|Comedy|Fantasy
3490,1972,Horror
3491,1986,Comedy
3492,Shei, The (1926)"3493,1973,Horror|Mystery|Thriller
3494,1969,Adventure|Drama|Western
3495,1992,Comedy|Drama
3496,1988,Drama
3497,1983,Comedy
3498,1978,Drama
3499,1990,Drama|Horror|Thriller
3500,1992,Comedy|Drama
3501,1985,Comedy|Romance
3502,1993,Drama
3503,1972,Drama|Mystery|Sci-Fi
3504,1976,Comedy|Drama
3505,1987,Drama|Mystery|Thriller
3506,1979,Comedy|Drama
3507,oupl, The (1968)"3508,Wale, The (1976)"3509,1999,Drama
3510,2000,Drama|Thriller
3511,2000,Comedy
3512,2000,Drama|Romance
3513,2000,Drama|Thriller
3514,2000,Drama
3515,2000,Comedy|Romance
3516,"Bel, Book and Candle (1958)"3517,Bell, The (1926)"3518,lenc, The (1997)"3519,1978,Action|Drama|War
3520,1965,Comedy
3521,1989,Comedy|Drama
3522,1971,Drama
3523,1988,Action|Thriller
3524,1981,Comedy|Romance
3525,1984,Comedy
3526,1989,Comedy|Drama
3527,1987,Action|Sci-Fi|Thriller
3528,Tide, The (1991)"3529,Twic, The (1981)"3530,1993,Comedy
3531,1990,Comedy|Drama|Romance
3533,veng, An (Yukinojô henge) (1963)"3534,2000,Drama
3535,2000,Crime|Horror|Mystery|Thriller
3536,2000,Comedy|Drama|Romance
3537,2000,Comedy|Drama
3538,1999,Comedy
3539, Fur, The (2000)"3540,2000,Drama|Mystery|Romance
3541,1999,Action
3542,1969,Drama
3543,1982,Comedy|Drama
3544,1992,Comedy
3545,1972,Drama|Musical
3546,1962,Drama|Horror|Thriller
3547,1987,Comedy|Drama
3548,1958,Comedy|Drama
3549,1955,Comedy|Musical|Romance
3550,unge, The (1983)"3551,1976,Crime|Drama|Thriller
3552,1980,Comedy
3553,2000,Drama|Thriller
3554,2000,Drama|Romance
3555,2000,Action|Thriller|War
3556,cide, The (1999)"3557,1992,Mystery|Thriller
3558,"La, The (a.k.a. Where the Hot Wind Blows!) (Legge3559,1952,Comedy|Drama|Romance
3560,1978,Crime|Drama|Romance
3561,1982,Drama
3562,2000,Comedy|Drama
3563,atio, The (2000)"3564,Vega, The (2000)"3565,2000,Comedy|Drama
3566,ahun, The (2000)"3567,2000,Comedy|Drama|Romance
3568,1999,Comedy|Romance
3569,diot, The (Idioterne) (1998)"3570,embe, The (1999)"3571,2000,Comedy|Drama
3572,1993,Horror|Sci-Fi
3573,1995,Horror|Sci-Fi
3574,1996,Horror|Sci-Fi
3575,1997,Drama
3576,idde, The (1987)"3577,1988,Drama|Romance
3578,2000,Action|Adventure|Drama
3579,2000,Drama
3580,2000,Drama
3581,1999,Comedy
3582,Jail, Hospitals & Hip-Hop (2000)"3583,1960,Drama|Musical
3584,1983,Action|Drama|Romance|Thriller
3585,Chas, The (1956)"3586,make, The (1980)"3587,1980,Horror
3588,rden, The (1972)"3589,unge, Teil 1: Siegfried3590,tbus, The (1974)"3591,1983,Comedy|Drama
3592,temp, Les) (1982)"3593,2000,Action|Sci-Fi
3594,2000,Drama|Musical
3595,1999,Comedy
3596,2000,Comedy
3597,2000,Comedy
3598,2000,Crime|Drama|Romance|Thriller
3599,1945,Comedy|Musical
3600,1961,Comedy|Musical
3601,owbo, The (1974)"3602,1960,Comedy|Musical|Romance
3603,iver, The (1969)"3604,1962,Musical
3605,1958,Crime|Drama|Musical
3606,1949,Comedy|Musical|Romance
3607,1973,Comedy|Western
3608,1985,Adventure|Comedy
3609,1998,Documentary
3610,1964,Drama|Musical|Romance
3611,1943,Animation|Children|Comedy
3612, Ros, The (1976)"3613,1988,Comedy
3614,1992,Comedy|Romance
3615,2000,Adventure|Animation|Children
3616,2000,Comedy|Romance
3617,2000,Comedy
3618,2000,Comedy|Crime
3619,ight, The (1980)"3620,rint, The (1997)"3621,1981,Drama|Horror
3622,hair, The (1970)"3623,2000,Action|Adventure|Thriller
3624,2000,Action|Adventure|Comedy|Western
3625,1999,Documentary
3626,1999,Comedy
3627,1962,Horror|Thriller
3628,1942,Action|Drama|Romance|War
3629, Rus, The (1925)"3630,rcis, The (a.k.a. Lisa and the Devil) (Casa dell'esorcismo3631,1998,Comedy
3632,1947,Comedy|Crime
3633,1969,Action|Adventure|Romance|Thriller
3634,1964,Thriller
3635,ed M, The (1977)"3636,1998,Drama
3637,1985,Drama
3638,1979,Action|Adventure|Sci-Fi|Thriller
3639,n Gu, The (1974)"3640, Yor, A (1957)"3641,Pari, A (1923)"3642,1942,Western
3643,abee, The (1944)"3644,1940,Western
3645,1962,Drama
3646,2000,Comedy
3647,1999,Adventure|Children|Drama
3648,owma, The (Abominable Snowman of the Himalayas3649,1980,Drama
3650,1987,Horror
3651,Brid, The (La novia ensangrentada) (1972)"3652, Hel, The) (Paura nella città dei morti viventi) (1980)"3653,umme, The (1966)"3654,aron, The (1961)"3655,1973,Drama
3656,1947,Crime|Film-Noir|Mystery|Thriller
3657,1951,Drama
3658,1967,Horror|Sci-Fi
3659,1957,Sci-Fi|Thriller
3660,1989,Horror|Sci-Fi|Thriller
3661,1991,Horror|Sci-Fi|Thriller
3662,1991,Horror|Sci-Fi|Thriller
3663,1993,Horror|Sci-Fi|Thriller
3664,1994,Horror|Sci-Fi|Thriller
3665,1998,Horror|Sci-Fi|Thriller
3666,1999,Horror|Sci-Fi|Thriller
3667,1988,Action|Comedy|Crime
3668,1968,Drama|Romance
3669,1992,Comedy
3670,1945,War
3671,1974,Comedy|Western
3672,1974,Adventure|Children
3673,1987,Adventure|Children
3674,1977,Adventure|Children|Comedy|Drama
3675,1954,Comedy|Musical|Romance
3676,1977,Drama|Horror
3677,1992,Documentary
3678,n Ar, The (1955)"3679,atio, The (1981)"3680,Year, The (1988)"3681,1965,Action|Drama|Thriller|Western
3682,1973,Action|Crime|Drama|Thriller
3683,1984,Crime|Drama|Film-Noir
3684, Boy, The (1989)"3685,1985,Comedy|Drama|Romance
3686,1990,Horror|Sci-Fi|Thriller
3687,1988,Adventure|Animation|Fantasy|Sci-Fi
3688,1982,Comedy
3689,1983,Comedy
3690,1985,Comedy
3691,1983,Comedy
3692,1986,Comedy|Horror
3693,enge, The (1985)"3694,enge, Part II3695,Toxi, The (1989)"3696,1986,Comedy|Horror|Sci-Fi|Thriller
3697,1990,Action|Sci-Fi|Thriller
3698,g Ma, The (1987)"3699,1984,Adventure|Drama|Romance|Sci-Fi
3700,lane, The (1984)"3701,1988,Crime|Drama|Sci-Fi|Thriller
3702,1979,Action|Adventure|Sci-Fi
3703,rrio, The (Mad Max 2) (1981)"3704,1985,Action|Adventure|Sci-Fi
3705,1990,Action|Comedy|Romance
3706,1987,Film-Noir|Horror|Mystery|Thriller
3707,1986,Drama|Romance
3708,1984,Horror|Thriller
3709,1992,Horror
3710,1988,Action|Comedy|Crime|Thriller
3711,1992,Drama
3712,1991,Comedy
3713, Hom, The (1990)"3714,1988,Drama
3715,1987,Comedy|Crime
3716,1987,Action|Comedy|Crime|Drama
3717,2000,Action|Crime
3718,1999,Documentary
3719,2000,Comedy|Romance
3720,1999,Drama
3721,2000,Comedy|Crime|Mystery
3722,2000,Comedy
3723,1990,Drama
3724,1978,Drama|War
3725,1981,Animation|Musical
3726,1976,Action|Thriller
3727,1987,Horror|Western
3728,1992,Crime|Drama|Film-Noir|Thriller
3729,1971,Action|Crime|Drama|Thriller
3730,atio, The (1974)"3731,1981,Drama|Thriller
3732,"Fur, The (1978)"3733,Chas, The (1973)"3734,1981,Drama
3735,1973,Crime|Drama
3736,niva, The) (1951)"3737,1962,Drama|Western
3738,pres, The (1974)"3739,1932,Comedy|Romance
3740,1986,Action|Adventure|Comedy|Fantasy
3741,1973,Crime|Drama|Thriller
3742,1925,Drama|War
3743,2000,Comedy|Romance
3744,2000,Action|Crime|Thriller
3745,2000,Action|Adventure|Animation|Children|Sci-Fi
3746,1999,Drama
3747,1999,Drama
3748,Matc, The (1999)"3749,rouv, Le) (1999)"3750,2000,Drama
3751,2000,Animation|Children|Comedy
3752,"M, Myself & Irene (2000)"3753,trio, The (2000)"3754,inkl, The (2000)"3755,Stor, The (2000)"3756, Bow, The (2000)"3757,1972,Horror
3758,1989,Drama|Sci-Fi|Thriller
3759,1947,Animation|Children|Musical
3760,Movi, The (1977)"3761,od I, Blood Out) (1993)"3762,1957,Horror
3763,1986,Action|Crime|Thriller
3764,1991,Action|Crime|Thriller
3765, Spo, The (1990)"3766,1984,Action|War
3767,1985,Action|War
3768,1988,Action|War
3769,1974,Action
3770,1984,Horror|Sci-Fi|Thriller
3771,1973,Action|Adventure|Fantasy
3772,olli, Il) (1970)"3773,1990,Comedy
3774,1991,Comedy|Drama|Romance
3775,1946,Animation|Children|Musical
3776,1948,Animation|Children|Musical
3777,1987,Comedy|Horror
3778,1948,Comedy|Drama
3779,1953,Sci-Fi
3780,1950,Sci-Fi
3781,1973,Action|Crime
3782,1972,Action|Crime
3783,1998,Crime|Drama
3784,"Ki, The (2000)"3785,2000,Comedy|Horror
3786,1999,Comedy
3787,1999,Comedy
3788,1966,Drama|Mystery
3789,roke, The (1964)"3790,2000,Drama
3791,1984,Drama
3792,1946,Western
3793,2000,Action|Adventure|Sci-Fi
3794,2000,Comedy|Drama
3795,ense, The (1999)"3796,dile, The (a.k.a. Immortality) (2000)"3797,Crow, The (2000)"3798,2000,Drama|Horror|Mystery
3799,2000,Animation|Children
3800,1999,Crime|Drama|Romance|Thriller
3801,1959,Drama|Mystery
3802,1992,Action|Sci-Fi
3803,1972,Comedy|Drama|Western
3804,1979,Comedy
3805,1981,Action|Adventure|Drama
3806,1969,Western
3807,1977,Adventure|Fantasy
3808,ciar, La) (1960)"3809,1991,Comedy
3810,1992,Drama|Thriller
3811,1980,Drama|War
3812,1972,Comedy
3813,1978,Drama
3814,1975,Comedy
3816,Stor, The (La historia oficial) (1985)"3817,unda, The (Søndagsengler) (1996)"3818,1941,Comedy|Musical
3819,1985,Comedy
3820,2000,Children
3821,2000,Comedy
3822,ridg, The (Fille sur le pont3823,1999,Drama
3824,2000,Drama|Romance
3825,2000,Comedy|Drama|Romance
3826,2000,Horror|Sci-Fi|Thriller
3827,2000,Action|Adventure|Comedy|Sci-Fi
3828,1998,Comedy
3829,2000,Comedy|Romance
3830,2000,Comedy|Horror|Thriller
3831,2000,Comedy
3832,paur, I) (1963)"3833,t Di, The (1962)"3834,1980,Adventure|Drama|Romance
3835,Crus, The (1993)"3836,1970,Action|Comedy|War
3837,1988,Action|Fantasy|Horror|Sci-Fi|Thriller
3838,1994,Horror
3839,1998,Horror
3840,1988,Horror
3841,1990,Action|Comedy
3843,1983,Horror
3844,1989,Drama
3845,1956,Drama
3846,1983,Comedy
3847,"Ils, She Wolf of the SS (1974)"3848,1994,Drama|Thriller
3849,rcas, The (1946)"3850,1969,Crime|Thriller
3851,2000,Comedy
3852,Stev, The (2000)"3853, Cod, The (1998)"3854,1999,Drama|Romance|War
3855, Lov, An (Liaison pornographique3856,Hear, The (1999)"3857,2000,Thriller
3858,2000,Comedy
3859, Fay, The (2000)"3860,nist, The (2000)"3861,ment, The (2000)"3862,2000,Comedy
3863,"Cel, The (2000)"3864,1999,Action|Adventure|Sci-Fi
3865,omed, The (2000)"3866,2000,Comedy
3867,1999,Drama
3868,quad, The (1988)"3869, Fea, The (1991)"3870,1940,Drama
3871,1953,Drama|Western
3872,denl, Last Summer (1959)"3873,1965,Comedy|Western
3874, Yor, A (1996)"3875,s Ou, The (1968)"3876,1998,Comedy|Crime|Drama
3877,1984,Action|Adventure|Fantasy
3878,1956,Horror|Sci-Fi
3879,f Wa, The (2000)"3880, Jac, The (2000)"3881,2000,Documentary
3882,2000,Comedy
3883,2000,Comedy|Drama
3884,"Cre, The (2000)"3885,2000,Comedy|Drama|Romance
3886,2000,Drama
3887,1998,Drama
3888,2000,Drama|Romance
3889,2000,Action|Adventure|Fantasy
3890,2000,Documentary
3891,2000,Crime|Drama
3892,2000,Horror
3893,2000,Comedy|Crime|Drama|Romance|Thriller
3894,1999,Drama
3895,tche, The (2000)"3896,e Gu, The (2000)"3897,2000,Drama
3898,2000,Action|Comedy
3899,2000,Crime|Drama|Thriller
3900,2000,Comedy|Drama
3901,2000,Comedy|Drama
3902,1999,Drama
3903,2000,Drama
3904,1999,Drama
3905,cial, The (2000)"3906,2000,Crime|Thriller
3907, Par, The (1999)"3908,2000,Horror
3909,2000,Comedy|Romance
3910,2000,Drama|Musical
3911,2000,Comedy
3912,2000,Comedy|Drama
3913,1999,Documentary
3914, Clu, The (2000)"3915,2000,Drama
3916,2000,Drama
3917,1987,Horror
3918,1988,Horror
3919,1992,Horror
3920,rawa, So Close (In weiter Ferne3921,1963,Comedy
3922,1964,Comedy
3923,1959,Horror|Sci-Fi
3924,1964,Comedy
3925,1984,Comedy|Drama
3926,1961,Adventure|Sci-Fi
3927,1966,Adventure|Sci-Fi
3928,1948,Comedy|Horror
3929, Dic, The (1940)"3930,agoo, The (1954)"3931,nste, The (1959)"3932,e Ma, The (1933)"3933,hrew, The (1959)"3934,1957,Sci-Fi
3936,1943,Horror|Musical|Thriller
3937,1984,Sci-Fi|Thriller
3938,sacr, The (1982)"3939,1987,Horror
3940,1990,Horror
3941,1986,Horror
3942,1990,Horror
3943,2000,Comedy
3944,2000,Comedy|Drama
3945,2000,Adventure|Animation|Children
3946,2000,Action|Drama|Thriller
3947,1971,Action|Crime|Drama|Thriller
3948,2000,Comedy
3949,2000,Drama
3950,2000,Drama
3951,2000,Drama
3952,ende, The (2000)"3953,2000,Comedy|Romance
3954,1999,Comedy
3955,s Ma, The (2000)"3956,2000,Drama|Horror|Thriller
3957,1971,Action|Drama
3958,1977,Drama
3959,chin, The (1960)"3960,1995,Drama|Thriller
3961,1985,Horror
3962,1987,Comedy|Horror
3963,Brow, The (1964)"3964, Toa, The (1949)"3965,Iver, The (1946)"3966,1945,Crime|Film-Noir
3967,2000,Drama
3968,2000,Comedy
3969,2000,Drama
3970,eyon, The (E tu vivrai nel terrore - L'aldilà) (1981)"3971, Eye, The (1981)"3972,aste, The (Jui kuen II) (1994)"3973,2000,Crime|Horror|Mystery|Thriller
3974,mpir, The (2000)"3975,2000,Comedy|Drama
3976,2000,Comedy|Drama
3977,2000,Action|Comedy
3978,Vanc, The (2000)"3979,2000,Comedy
3980,2000,Drama
3981,2000,Action|Sci-Fi|Thriller
3982,2000,Drama
3983,2000,Drama|Romance
3984,1971,Action|Adventure|Thriller
3985,ande, The (1976)"3986,h Da, The (2000)"3987,2000,Drama|Romance
3988,2000,Children|Comedy|Fantasy
3989,1999,Documentary
3990,2000,Animation|Children|Comedy
3991,2000,Children|Comedy
3992,2000,Drama|Romance|War
3993,2000,Drama|Romance
3994,2000,Drama|Sci-Fi
3995,2000,Drama
3996,Tige, Hidden Dragon (Wo hu cang long) (2000)"3997,2000,Adventure|Fantasy
3998,2000,Drama
3999,2000,Action|Adventure
4000,ount, The (1984)"4001,1985,Action
4002,lane, Trains & Automobiles (1987)"4003,1988,Comedy
4004,1997,Drama
4005,ight, The (1987)"4006,1986,Adventure|Animation|Children|Sci-Fi
4007,1987,Drama
4008,1989,Drama|War
4009,1988,Drama
4010,1985,Comedy
4011,2000,Comedy|Crime|Thriller
4012,1988,Comedy|Drama
